stno,stat_name,SLV_m,LON,LAT,CITY,ADD,START,END,NOTE,OLD,NEW,url_nam,url_nam25
C0U950,鶯子嶺,1012.0,121.7924,24.8975,宜蘭縣,頭城鎮鶯子嶺通信站區內,2017/12/01,　,　,　,　,%E9%B6%AF%E5%AD%90%E5%B6%BA,%25E9%25B6%25AF%25E5%25AD%2590%25E5%25B6%25BA
C0U960,翠峰湖,1885.0,121.60799999999999,24.5109,宜蘭縣,大同鄉太平山翠峰湖停車場木棧道旁,2018/03/23,　,　,　,　,%E7%BF%A0%E5%B3%B0%E6%B9%96,%25E7%25BF%25A0%25E5%25B3%25B0%25E6%25B9%2596
C0U970,大福,7.0,121.8139,24.8006,宜蘭縣,壯圍鄉大福路一段62巷26號(大福國小),2017/12/01,　,　,　,　,%E5%A4%A7%E7%A6%8F,%25E5%25A4%25A7%25E7%25A6%258F
C0U980,坪林石牌,573.0,121.774,24.8648,宜蘭縣,頭城鎮與新北市坪林區交界附近之國有林班地(位於坪林石牌附近山區),2017/12/01,　,　,　,　,%E5%9D%AA%E6%9E%97%E7%9F%B3%E7%89%8C,%25E5%259D%25AA%25E6%259E%2597%25E7%259F%25B3%25E7%2589%258C
C0U990,員山,31.0,121.7225,24.7444,宜蘭縣,員山鄉員山村復興路39號(員山國小),2017/12/01,　,　,　,　,%E5%93%A1%E5%B1%B1,%25E5%2593%25A1%25E5%25B1%25B1
C0UA00,土場,392.0,121.4953,24.5765,宜蘭縣,大同鄉土場,2018/03/23,　,　,　,　,%E5%9C%9F%E5%A0%B4,%25E5%259C%259F%25E5%25A0%25B4
C0UA10,鴛鴦湖,1711.0,121.4122,24.5903,宜蘭縣,大同鄉100線林道約15K(太平山事業區32林班內，鴛鴦湖工作站旁空地),2018/03/23,　,　,　,　,%E9%B4%9B%E9%B4%A6%E6%B9%96,%25E9%25B4%259B%25E9%25B4%25A6%25E6%25B9%2596
C0UA20,多加屯,2619.0,121.3732,24.3686,宜蘭縣,大同鄉南湖大山指標8.4K處(多加屯避難山屋附近),2017/12/28,　,　,　,　,%E5%A4%9A%E5%8A%A0%E5%B1%AF,%25E5%25A4%259A%25E5%258A%25A0%25E5%25B1%25AF
C0UA30,白嶺,1397.0,121.51899999999999,24.5278,宜蘭縣,大同鄉太平山白嶺苗圃內,2018/03/23,　,　,　,　,%E7%99%BD%E5%B6%BA,%25E7%2599%25BD%25E5%25B6%25BA
C0UA40,西德山,1121.0,121.7526,24.5606,宜蘭縣,南澳鄉安平坑林道(力霸產業道路)附近山區(南澳事業區28林班內),2018/05/09,　,　,　,　,%E8%A5%BF%E5%BE%B7%E5%B1%B1,%25E8%25A5%25BF%25E5%25BE%25B7%25E5%25B1%25B1
C0UA50,西帽山,808.0,121.8026,24.5554,宜蘭縣,南澳鄉台泥大白山運石道附近山區(羅東事業區96林班內),2018/05/09,　,　,　,　,%E8%A5%BF%E5%B8%BD%E5%B1%B1,%25E8%25A5%25BF%25E5%25B8%25BD%25E5%25B1%25B1
C0UA60,樟樹山,566.0,121.7833,24.4139,宜蘭縣,南澳鄉武塔村樟樹山附近山區,2018/03/23,　,　,　,　,%E6%A8%9F%E6%A8%B9%E5%B1%B1,%25E6%25A8%259F%25E6%25A8%25B9%25E5%25B1%25B1
C0UA70,桃源谷,547.0,121.8889,24.9626,宜蘭縣,頭城鎮及新北市貢寮區交界之桃源谷附近空地,2018/03/23,　,　,　,　,%E6%A1%83%E6%BA%90%E8%B0%B7,%25E6%25A1%2583%25E6%25BA%2590%25E8%25B0%25B7
C0V210,復興,734.0,120.8061,23.2224,高雄市,桃源區復興里復興巷1鄰15號,2013/04/18,　,原(C1V210)站因擴充為氣象站，於2013/4/18升級為(C0V210)站。,C1V210,　,%E5%BE%A9%E8%88%88,%25E5%25BE%25A9%25E8%2588%2588
C0V250,甲仙,298.0,120.5918,23.0801,高雄市,甲仙區(甲仙國民中學操場後方小山丘上),1992/05/01,　,本站於2013/3/13進行儀器汰換，並於2013/4/18完成驗收。,　,　,%E7%94%B2%E4%BB%99,%25E7%2594%25B2%25E4%25BB%2599
C0V260,月眉,126.0,120.5399,22.971,高雄市,杉林區月眉里山仙路1號月眉農場,2013/08/01,　,原(C1V260)站因擴充為氣象站，於2013/8/1升級為(C0V260)站。,C1V260,　,%E6%9C%88%E7%9C%89,%25E6%259C%2588%25E7%259C%2589
C0V310,美濃,46.0,120.5192,22.8987,高雄市,美濃區福安里中山路二段204巷65號(美濃區福安國小後方),1992/05/01,　,本站於 2013/6/15 進行儀器汰換，並於2013/8/1完成驗收。,　,　,%E7%BE%8E%E6%BF%83,%25E7%25BE%258E%25E6%25BF%2583
C0V350,溪埔,36.0,120.4468,22.7386,高雄市,大樹區溪埔里之台29線近83K處,2013/12/01,　,原(C1V350)站因擴充為氣象站，於2013/12/1升級為(C0V350)站。,C1V350,　,%E6%BA%AA%E5%9F%94,%25E6%25BA%25AA%25E5%259F%2594
C0V360,內門,94.0,120.4668,22.9755,高雄市,內門區木柵里木柵3號（木柵國民小學）,2013/12/01,　,原(C1V360)站因擴充為氣象站，於2013/12/1升級為(C0V360)站。,C1V360,　,%E5%85%A7%E9%96%80,%25E5%2585%25A7%25E9%2596%2580
C0V370,古亭坑,74.0,120.4019,22.8932,高雄市,田寮區古亭里,1992/05/01,　,本站因儀器汰換，自2013/8/31起暫停資料提供，並於2013/12/1完成驗收。,　,　,%E5%8F%A4%E4%BA%AD%E5%9D%91,%25E5%258F%25A4%25E4%25BA%25AD%25E5%259D%2591
C0V400,阿公店,56.0,120.3555,22.8042,高雄市,燕巢區西燕里工程路1號（阿公店水庫內）,2013/12/01,　,原(C1V400)站因擴充為氣象站，於2013/12/1升級為(C0V400)站。,C1V400,　,%E9%98%BF%E5%85%AC%E5%BA%97,%25E9%2598%25BF%25E5%2585%25AC%25E5%25BA%2597
C0V440,鳳山,27.0,120.3561,22.6467,高雄市,鳳山區文山路園藝巷4號（鳳山熱帶園藝試驗分所）,2013/12/01,　,原(C1V440)站因移位及擴充為氣象，於2013/12/1升級為(C0V440)站。,C1V440,　,%E9%B3%B3%E5%B1%B1,%25E9%25B3%25B3%25E5%25B1%25B1
C0V450,鳳森,51.0,120.3926,22.5451,高雄市,小港區水庫段96-1地號（鳳山給水廠內）,2013/12/01,　,原(C1V451)站因擴充為氣象站，於2013/12/1升級為(C0V450)站。,C1V451,　,%E9%B3%B3%E6%A3%AE,%25E9%25B3%25B3%25E6%25A3%25AE
C0V490,新興,20.0,120.2988,22.6274,高雄市,新興區大同一路231號(大同國小內5樓頂),2009/12/01,　,本站於2013/9/12起進行儀器汰換，並於2013/12/1完成驗收。,　,　,%E6%96%B0%E8%88%88,%25E6%2596%25B0%25E8%2588%2588
C0V500,旗津,6.0,120.2859,22.5886,高雄市,旗津區中洲二路207號(旗津國中校園內),2009/12/01,　,本站因儀器汰換，自2013/8/12起暫停資料提供，並於2013/12/1完成驗收。,　,　,%E6%97%97%E6%B4%A5,%25E6%2597%2597%25E6%25B4%25A5
C0V530,阿蓮,34.0,120.3275,22.8832,高雄市,阿蓮區公所樓頂,2013/08/01,　,原(C1V530)站因擴充為氣象站，於2013/8/1升級為(C0V530)站。,C1V530,　,%E9%98%BF%E8%93%AE,%25E9%2598%25BF%25E8%2593%25AE
C0V610,梓官,22.0,120.2672,22.7606,高雄市,梓官區梓官路258號(梓官區公所),2013/12/01,　,　,　,　,%E6%A2%93%E5%AE%98,%25E6%25A2%2593%25E5%25AE%2598
C0V620,永安,18.0,120.2369,22.8232,高雄市,永安區永安路32號(永安消防分隊),2013/12/01,　,　,　,　,%E6%B0%B8%E5%AE%89,%25E6%25B0%25B8%25E5%25AE%2589
C0V630,茄萣,19.0,120.1826,22.9066,高雄市,茄萣區濱海路四段27號(茄萣區公所),2013/12/01,　,　,　,　,%E8%8C%84%E8%90%A3,%25E8%258C%2584%25E8%2590%25A3
C0V640,湖內,35.0,120.2445,22.8871,高雄市,湖內區中山路一段290之1號(湖街派出所),2013/12/01,　,　,　,　,%E6%B9%96%E5%85%A7,%25E6%25B9%2596%25E5%2585%25A7
C0V650,彌陀,28.0,120.2464,22.7838,高雄市,彌陀區中正北路7號(彌陀消防分隊),2013/12/01,　,　,　,　,%E5%BD%8C%E9%99%80,%25E5%25BD%258C%25E9%2599%2580
C0V660,岡山,25.0,120.295,22.7971,高雄市,岡山區岡山路341號(岡山地政事務所),2013/12/01,　,　,　,　,%E5%B2%A1%E5%B1%B1,%25E5%25B2%25A1%25E5%25B1%25B1
C0V670,楠梓,20.0,120.286,22.7198,高雄市,楠梓區德民路1010號(國昌國民中學),2013/12/01,　,　,　,　,%E6%A5%A0%E6%A2%93,%25E6%25A5%25A0%25E6%25A2%2593
C0V680,仁武,40.0,120.3477,22.7011,高雄市,仁武區中正路133號(仁武區公所),2013/12/01,　,　,　,　,%E4%BB%81%E6%AD%A6,%25E4%25BB%2581%25E6%25AD%25A6
C0V690,鼓山,30.0,120.2756,22.6233,高雄市,鼓山區臨海一路61-1號(鼓山消防分隊),2013/12/01,　,　,　,　,%E9%BC%93%E5%B1%B1,%25E9%25BC%2593%25E5%25B1%25B1
C0V700,三民,24.0,120.3112,22.645,高雄市,三民區十全一路88號(十全消防分隊),2013/12/01,　,　,　,　,%E4%B8%89%E6%B0%91,%25E4%25B8%2589%25E6%25B0%2591
C0V710,苓雅,34.0,120.3307,22.6227,高雄市,苓雅區三多一路162號(苓雅消防分隊),2013/12/01,　,　,　,　,%E8%8B%93%E9%9B%85,%25E8%258B%2593%25E9%259B%2585
C0V720,林園,15.0,120.3945,22.5077,高雄市,林園區林園北路179號(林園區公所),2013/08/01,　,　,　,　,%E6%9E%97%E5%9C%92,%25E6%259E%2597%25E5%259C%2592
C0V730,大寮,33.0,120.3957,22.6056,高雄市,大寮區鳳林三路492號(大寮區公所),2013/08/01,　,　,　,　,%E5%A4%A7%E5%AF%AE,%25E5%25A4%25A7%25E5%25AF%25AE
C0V740,旗山,60.0,120.4836,22.8886,高雄市,旗山區延平一路499號(旗山區公所),2013/08/01,　,　,　,　,%E6%97%97%E5%B1%B1,%25E6%2597%2597%25E5%25B1%25B1
C0V750,路竹,50.0,120.2594,22.855,高雄市,路竹區國昌路76號(路竹區公所),2013/12/01,　,　,　,　,%E8%B7%AF%E7%AB%B9,%25E8%25B7%25AF%25E7%25AB%25B9
C0V760,橋頭,30.0,120.3058,22.7578,高雄市,橋頭區隆豐路1號(橋頭區公所),2013/12/01,　,　,　,　,%E6%A9%8B%E9%A0%AD,%25E6%25A9%258B%25E9%25A0%25AD
C0V770,大社,26.0,120.3466,22.7303,高雄市,大社區自強街1號(大社區公所),2013/12/01,　,　,　,　,%E5%A4%A7%E7%A4%BE,%25E5%25A4%25A7%25E7%25A4%25BE
C0V790,萬山,410.0,120.6881,22.9059,高雄市,茂林區萬山段710地號,2013/12/01,　,　,　,　,%E8%90%AC%E5%B1%B1,%25E8%2590%25AC%25E5%25B1%25B1
C0V800,六龜,256.0,120.6336,22.9979,高雄市,六龜區民治路9號(六龜消防隊),2013/12/01,　,　,　,　,%E5%85%AD%E9%BE%9C,%25E5%2585%25AD%25E9%25BE%259C
C0V810,左營,32.0,120.2849,22.6749,高雄市,左營區左營大路1號(高雄市立海青高級工商職業學校資訊大樓樓頂),2015/09/21,　,　,　,　,%E5%B7%A6%E7%87%9F,%25E5%25B7%25A6%25E7%2587%259F
C0V820,小林,441.0,120.6333,23.1484,高雄市,甲仙區五里路24-2號（小林國小）,2018/12/20,　,　,　,　,%E5%B0%8F%E6%9E%97,%25E5%25B0%258F%25E6%259E%2597
C0W110,東莒,16.0,119.9807,25.9652,連江縣,莒光鄉福正村1號(福正抽水機房，莒光遊客中心後方),2016/07/01,　,　,　,　,%E6%9D%B1%E8%8E%92,%25E6%259D%25B1%25E8%258E%2592
C0W120,西嶼,58.0,119.4684,23.5626,澎湖縣,西嶼鄉195號(西嶼燈塔西方),2016/07/01,　,　,　,　,%E8%A5%BF%E5%B6%BC,%25E8%25A5%25BF%25E5%25B6%25BC
C0W130,花嶼,18.0,119.3228,23.4001,澎湖縣,望安鄉花嶼村2號(花嶼國民小學),2016/07/01,　,　,　,　,%E8%8A%B1%E5%B6%BC,%25E8%258A%25B1%25E5%25B6%25BC
C0W140,金沙,21.0,118.4088,24.4883,金門縣,金沙鎮環島北路四段465號(金門縣自來水廠榮湖淨水場),2016/10/05,　,　,　,　,%E9%87%91%E6%B2%99,%25E9%2587%2591%25E6%25B2%2599
C0W150,金寧,42.0,118.329,24.4577,金門縣,金寧鄉頂林路315號(金門縣消防局),2016/10/05,　,　,　,　,%E9%87%91%E5%AF%A7,%25E9%2587%2591%25E5%25AF%25A7
C0W160,烏坵,49.0,119.4496,24.9944,金門縣,烏坵鄉,2016/10/05,　,　,　,　,%E7%83%8F%E5%9D%B5,%25E7%2583%258F%25E5%259D%25B5
C0W170,東引,42.0,120.4836,26.3588,連江縣,東引鄉（東引機場候機室旁）,2017/06/08,　,　,　,　,%E6%9D%B1%E5%BC%95,%25E6%259D%25B1%25E5%25BC%2595
C0X050,東河,25.0,120.3856,23.2966,臺南市,東山區東河里54號(東河水利工作站),2015/07/03,　,原(C1X050)站因擴充為氣象站及移位，於2015/7/1升級為(C0X050)站。,C1X050,　,%E6%9D%B1%E6%B2%B3,%25E6%259D%25B1%25E6%25B2%25B3
C0X060,下營,19.0,120.2563,23.226999999999997,臺南市,下營區仁里里下營國小附近,2015/07/03,　,原(C1X060)站因擴充為氣象站，於2015/7/1升級為(C0X060)站。,C1X060,　,%E4%B8%8B%E7%87%9F,%25E4%25B8%258B%25E7%2587%259F
C0X080,佳里,2.0,120.1451,23.173000000000002,臺南市,佳里區西方之埔尾，近七股區之篤加,1993/03/01,　,本站於2015/5/11起進行儀器汰換，並於2015/7/1完成驗收。,　,　,%E4%BD%B3%E9%87%8C,%25E4%25BD%25B3%25E9%2587%258C
C0X100,臺南市北區,10.0,120.1942,23.0104,臺南市,北區文賢路678號(和緯消防分隊),2013/04/18,　,　,　,　,%E8%87%BA%E5%8D%97%E5%B8%82%E5%8C%97%E5%8D%80,%25E8%2587%25BA%25E5%258D%2597%25E5%25B8%2582%25E5%258C%2597%25E5%258D%2580
C0X110,臺南市南區,20.0,120.1884,22.9612,臺南市,南區明興路2號(南區區公所),2013/04/18,　,　,　,　,%E8%87%BA%E5%8D%97%E5%B8%82%E5%8D%97%E5%8D%80,%25E8%2587%25BA%25E5%258D%2597%25E5%25B8%2582%25E5%258D%2597%25E5%258D%2580
C0X120,麻豆,28.0,120.2486,23.1833,臺南市,麻豆區興國路9號(麻豆消防分隊5樓頂),2013/04/18,　,　,　,　,%E9%BA%BB%E8%B1%86,%25E9%25BA%25BB%25E8%25B1%2586
C0X130,官田,27.0,120.3154,23.1932,臺南市,官田區中山路一段132號(官田區公所),2013/04/18,　,　,　,　,%E5%AE%98%E7%94%B0,%25E5%25AE%2598%25E7%2594%25B0
C0X140,西港,17.0,120.2031,23.1256,臺南市,西港區中山路450號(西港消防分隊4樓頂),2013/04/18,　,　,　,　,%E8%A5%BF%E6%B8%AF,%25E8%25A5%25BF%25E6%25B8%25AF
C0X150,安定,18.0,120.2278,23.1026,臺南市,安定區南安村油車33之11號(安定消防分隊3樓頂),2013/04/18,　,　,　,　,%E5%AE%89%E5%AE%9A,%25E5%25AE%2589%25E5%25AE%259A
C0X160,仁德,26.0,120.2577,22.9683,臺南市,仁德區仁義路432號(仁德消防分隊),2013/04/18,　,　,　,　,%E4%BB%81%E5%BE%B7,%25E4%25BB%2581%25E5%25BE%25B7
C0X170,關廟,50.0,120.3278,22.963,臺南市,關廟區中正路998號(關廟區公所3樓頂),2013/08/01,　,　,　,　,%E9%97%9C%E5%BB%9F,%25E9%2597%259C%25E5%25BB%259F
C0X180,山上,62.0,120.3633,23.0757,臺南市,山上區豐德里隙子口5之1號(中油豐德供油中心2樓頂),2013/04/18,　,　,　,　,%E5%B1%B1%E4%B8%8A,%25E5%25B1%25B1%25E4%25B8%258A
C0X190,安平,10.0,120.1522,22.9932,臺南市,安平區城平路2號(台江國家公園管理處),2013/04/18,　,　,　,　,%E5%AE%89%E5%B9%B3,%25E5%25AE%2589%25E5%25B9%25B3
C0X200,左鎮,61.0,120.4085,23.0568,臺南市,左鎮區中正里171號之4(左鎮區公所),2013/04/18,　,2016/10/18因公所施工暫時無法提供資料，2017/1/24完工。,　,　,%E5%B7%A6%E9%8E%AE,%25E5%25B7%25A6%25E9%258E%25AE
C0X210,白河,38.0,120.4144,23.3475,臺南市,白河區中山路6號(白河消防分隊),2015/07/03,　,　,　,　,%E7%99%BD%E6%B2%B3,%25E7%2599%25BD%25E6%25B2%25B3
C0X220,學甲,26.0,120.1822,23.2304,臺南市,學甲區華宗路313號(學甲區公所),2015/07/03,　,　,　,　,%E5%AD%B8%E7%94%B2,%25E5%25AD%25B8%25E7%2594%25B2
C0X230,鹽水,29.0,120.2476,23.2726,臺南市,鹽水區竹埔里1號(竹埔派出所),2015/07/03,　,　,　,　,%E9%B9%BD%E6%B0%B4,%25E9%25B9%25BD%25E6%25B0%25B4
C0X240,關子嶺,394.0,120.508,23.3312,臺南市,白河區關嶺里94-3號(仙草國小關嶺分校),2015/07/03,　,於2015/12/8短距離移位。本站於2015/11/23起進行儀器汰換，並於2015/12/8完成驗收。,　,　,%E9%97%9C%E5%AD%90%E5%B6%BA,%25E9%2597%259C%25E5%25AD%2590%25E5%25B6%25BA
C0X250,新營,33.0,120.3167,23.3107,臺南市,新營區中正路30號(南瀛親子館),2015/07/03,　,　,　,　,%E6%96%B0%E7%87%9F,%25E6%2596%25B0%25E7%2587%259F
C0X260,後壁,39.0,120.3623,23.3664,臺南市,後壁區後壁里129號(後壁圖書館),2015/07/03,　,　,　,　,%E5%BE%8C%E5%A3%81,%25E5%25BE%258C%25E5%25A3%2581
C0X270,柳營,33.0,120.3736,23.2572,臺南市,柳營區果毅里61號(果毅國小),2015/07/03,　,　,　,　,%E6%9F%B3%E7%87%9F,%25E6%259F%25B3%25E7%2587%259F
C0X280,將軍,22.0,120.1358,23.215,臺南市,將軍區將貴里58號(將軍國小),2015/07/03,　,　,　,　,%E5%B0%87%E8%BB%8D,%25E5%25B0%2587%25E8%25BB%258D
C0X290,北門,10.0,120.1255,23.2678,臺南市,北門區北門里舊埕108號(北門區公所),2016/01/01,　,　,　,　,%E5%8C%97%E9%96%80,%25E5%258C%2597%25E9%2596%2580
C0X300,鹿寮,70.0,120.4773,23.386,臺南市,白河區崎內里12號(鹿寮水庫),2016/01/01,　,　,　,　,%E9%B9%BF%E5%AF%AE,%25E9%25B9%25BF%25E5%25AF%25AE
C0X310,七股,9.0,120.0863,23.1473,臺南市,七股區鹽埕237-11號(氣象局七股雷達站區內),2016/02/01,　,　,　,　,%E4%B8%83%E8%82%A1,%25E4%25B8%2583%25E8%2582%25A1
C0Z020,明里,211.0,121.2623,23.2087,花蓮縣,富里鄉明里村明里社區後方山上,2010/07/01,　,原(C1Z020)站因擴充為氣象站，於2010/7/1升級為(C0Z020)站。本站於2017/8/29起進行儀器汰換，於2017/12/1完成驗收。,C1Z020,　,%E6%98%8E%E9%87%8C,%25E6%2598%258E%25E9%2587%258C
C0Z050,佳心,824.0,121.2132,23.3457,花蓮縣,卓溪鄉佳心(玉山國家公園內，距花蓮卓溪鄉南安遊客步行2.5時之日據時代派出所舊址),1997/07/01,　,本站於2017/9/3起進行儀器汰換，於2017/12/1完成驗收。,　,　,%E4%BD%B3%E5%BF%83,%25E4%25BD%25B3%25E5%25BF%2583
C0Z061,玉里,174.0,121.3397,23.3215,花蓮縣,玉里鎮樂合里新民41號(樂合國小),2008/02/20,　,原(C0Z060)站因移位，於2008/2/20更變為(C0Z061)站。本站於2017/8/17起進行儀器汰換，於2017/12/1完成驗收。,C0Z060,　,%E7%8E%89%E9%87%8C,%25E7%258E%2589%25E9%2587%258C
C0Z070,舞鶴,247.0,121.3741,23.4681,花蓮縣,瑞穗鄉舞鶴村加納納山三角點旁,1997/07/01,　,本站於2017/6/21起進行儀器汰換，於2017/12/1完成驗收。,　,　,%E8%88%9E%E9%B6%B4,%25E8%2588%259E%25E9%25B6%25B4
C0Z080,富源,298.0,121.3782,23.5876,花蓮縣,光復鄉大豐村9鄰265號(富源國中對面之半山腰上),2012/01/01,　,本站於2017/6/19起進行儀器汰換，於2017/12/1完成驗收。,　,　,%E5%AF%8C%E6%BA%90,%25E5%25AF%258C%25E6%25BA%2590
C0Z100,東華,36.0,121.5498,23.8953,花蓮縣,壽豐鄉大學路二段1號（國立東華大學）,2014/01/01,　,本站於2017/3/29起進行儀器汰換，於2017/6/3完成驗收。,　,　,%E6%9D%B1%E8%8F%AF,%25E6%259D%25B1%25E8%258F%25AF
C0Z150,吉安光華,27.0,121.5952,23.9309,花蓮縣,吉安鄉南濱路一段531號(水資源回收中心),2017/06/03,　,　,　,　,%E5%90%89%E5%AE%89%E5%85%89%E8%8F%AF,%25E5%2590%2589%25E5%25AE%2589%25E5%2585%2589%25E8%258F%25AF
C0Z160,鳳林,124.0,121.4534,23.7461,花蓮縣,鳳林鎮信義路200號(鳳林地政事務所),2017/06/03,　,原(C1T930)站因移位及升級，於2017/6/3升級為(C0Z120)站。,C1T930,　,%E9%B3%B3%E6%9E%97,%25E9%25B3%25B3%25E6%259E%2597
C0Z170,卓溪,199.0,121.3033,23.3443,花蓮縣,卓溪鄉卓溪村中正路65-5號(卓溪鄉立圖書館),2017/12/01,　,原(C1Z010)站因移位升氣，於2017/12/1變更為(C0Z170)站。,C1Z010,　,%E5%8D%93%E6%BA%AA,%25E5%258D%2593%25E6%25BA%25AA
C0Z180,新城,34.0,121.6045,24.0395,花蓮縣,新城鄉大漢村光復路570號(新城鄉公所),2017/12/01,　,原(C0T841)站因移位，於2017/12/1更變為(C0Z180)站。,C0T841,　,%E6%96%B0%E5%9F%8E,%25E6%2596%25B0%25E5%259F%258E
C0Z190,富世,62.0,121.6297,24.1474,花蓮縣,秀林鄉富世村127號(富世國小校園內),2017/12/01,　,原(C0T9C0)站因移位，於2017/12/1變更為(C0Z190)站。,C0T9C,　,%E5%AF%8C%E4%B8%96,%25E5%25AF%258C%25E4%25B8%2596
C0Z200,萬榮,153.0,121.4201,23.7092,花蓮縣,鳳林鎮長橋里長橋路2號(長橋國小),2017/06/03,　,　,　,　,%E8%90%AC%E6%A6%AE,%25E8%2590%25AC%25E6%25A6%25AE
C0Z210,瑞穗,126.0,121.3902,23.5239,花蓮縣,瑞穗鄉鶴岡村167號(鶴岡國小),2017/12/01,　,　,　,　,%E7%91%9E%E7%A9%97,%25E7%2591%259E%25E7%25A9%2597
C0Z220,和平林道,589.0,121.6563,24.3439,花蓮縣,秀林鄉臺電公司東部發電廠碧海機組廠區內(進入管制哨約7公里處),2018/03/23,　,　,　,　,%E5%92%8C%E5%B9%B3%E6%9E%97%E9%81%93,%25E5%2592%258C%25E5%25B9%25B3%25E6%259E%2597%25E9%2581%2593
C0Z230,和平,31.0,121.7701,24.3072,花蓮縣,秀林鄉克來寶段399地號(和平工業港安檢所綠洲分隊),2017/12/01,　,　,　,　,%E5%92%8C%E5%B9%B3,%25E5%2592%258C%25E5%25B9%25B3
C0Z250,瑞穗林道,1124.0,121.3069,23.4928,花蓮縣,卓溪鄉瑞穗林道約7.5K瑞欣礦區下方空地,2017/12/01,　,　,　,　,%E7%91%9E%E7%A9%97%E6%9E%97%E9%81%93,%25E7%2591%259E%25E7%25A9%2597%25E6%259E%2597%25E9%2581%2593
C0Z270,蕃薯寮,343.0,121.5401,23.7384,花蓮縣,壽豐鄉水璉村蕃薯寮附近山區道路旁(牛山段607地號內),2017/06/03,　,　,　,　,%E8%95%83%E8%96%AF%E5%AF%AE,%25E8%2595%2583%25E8%2596%25AF%25E5%25AF%25AE
C0Z280,德武,224.0,121.4107,23.4743,花蓮縣,玉里鎮德武里附近山區道路旁(德武段680地號內),2017/12/01,　,　,　,　,%E5%BE%B7%E6%AD%A6,%25E5%25BE%25B7%25E6%25AD%25A6
C0Z290,赤柯山,946.0,121.3829,23.3689,花蓮縣,玉里鎮赤柯山段338地號,2017/12/01,　,　,　,　,%E8%B5%A4%E6%9F%AF%E5%B1%B1,%25E8%25B5%25A4%25E6%259F%25AF%25E5%25B1%25B1
C0Z300,東里,182.0,121.3055,23.2685,花蓮縣,富里鄉東里村大莊路52號(東里消防分隊),2017/12/01,　,　,　,　,%E6%9D%B1%E9%87%8C,%25E6%259D%25B1%25E9%2587%258C
C0Z310,清水斷崖,59.0,121.6891,24.2183,花蓮縣,秀林鄉臺9線大清水遊憩區下方空地,2018/03/23,　,　,　,　,%E6%B8%85%E6%B0%B4%E6%96%B7%E5%B4%96,%25E6%25B8%2585%25E6%25B0%25B4%25E6%2596%25B7%25E5%25B4%2596
C0Z320,清水林道,646.0,121.1883,23.2713,花蓮縣,卓溪鄉清水林道北側山區(新生段1地號),2018/05/09,　,　,　,　,%E6%B8%85%E6%B0%B4%E6%9E%97%E9%81%93,%25E6%25B8%2585%25E6%25B0%25B4%25E6%259E%2597%25E9%2581%2593
C0Z330,安通山,488.0,121.3485,23.2907,花蓮縣,玉里鎮安通產業道路附近山區,2018/05/09,　,　,　,　,%E5%AE%89%E9%80%9A%E5%B1%B1,%25E5%25AE%2589%25E9%2580%259A%25E5%25B1%25B1
C1A630,下盆,527.0,121.5386,24.771,新北市,烏來區東勢溪中游(步行一小時),1987/06/01,　,　,　,　,%E4%B8%8B%E7%9B%86,%25E4%25B8%258B%25E7%259B%2586
C1A730,公館,22.0,121.5395,25.0144,臺北市,大安區羅斯福路四段1號(臺灣大學大氣科學系觀測坪內),1987/06/01,　,　,　,　,%E5%85%AC%E9%A4%A8,%25E5%2585%25AC%25E9%25A4%25A8
C1A9N0,四十份,435.0,121.5933,24.9342,新北市,新店區北宜路旁(文山事業區第四林班),2000/06/01,　,　,　,　,%E5%9B%9B%E5%8D%81%E4%BB%BD,%25E5%259B%259B%25E5%258D%2581%25E4%25BB%25BD
C1AC50,關渡,111.0,121.4693,25.1335,臺北市,北投區學園路2號(臺北城市科技大學校園內5樓頂),1992/05/20,　,原(C1A970)站因與三貂角氣象站(C0A970)重複編號，於2008/2/25起變更站碼為(C1AC50)。2009/2/18～2009/2/19原址儀器汰換，原站址位於校園內，汰換後移至樓頂。,C1A970,　,%E9%97%9C%E6%B8%A1,%25E9%2597%259C%25E6%25B8%25A1
C1C510,水尾,106.0,121.0872,24.9401,桃園市,楊梅區豐野里1鄰151號(富崗水尾工作站內),1987/06/01,　,　,　,　,%E6%B0%B4%E5%B0%BE,%25E6%25B0%25B4%25E5%25B0%25BE
C1D380,新埔,65.0,121.0383,24.8475,新竹縣,新埔鎮下寮里43號義民廟右方路旁,1987/06/01,　,　,　,　,%E6%96%B0%E5%9F%94,%25E6%2596%25B0%25E5%259F%2594
C1D400,鳥嘴山,839.0,121.2839,24.7191,新竹縣,尖石鄉新樂村復興礦場,1987/06/01,　,　,　,　,%E9%B3%A5%E5%98%B4%E5%B1%B1,%25E9%25B3%25A5%25E5%2598%25B4%25E5%25B1%25B1
C1D410,白蘭,1290.0,121.0799,24.5794,新竹縣,五峰鄉桃山村,1987/06/01,　,　,　,　,%E7%99%BD%E8%98%AD,%25E7%2599%25BD%25E8%2598%25AD
C1D420,太閣南,1279.0,121.1606,24.6328,新竹縣,五峰鄉羅山工作站後方山頂羅山瞭望台旁,1987/06/01,　,　,　,　,%E5%A4%AA%E9%96%A3%E5%8D%97,%25E5%25A4%25AA%25E9%2596%25A3%25E5%258D%2597
